#     BLOCK:       POFV:   AVE_POFV:      ERROR:
          11   0.0151065   0.0182142  0.00246992
          11    0.020287   0.0146094  0.00211282
          11  0.00964815  0.00959175  0.00254848
          11  0.00631481  0.00567551 0.000880769
          11  0.00667593  0.00612668  0.00171044
          11  0.00227315  0.00568056  0.00149462
          11  0.00716204    0.010726  0.00296441


          12 3.24074e-05 0.000580247 0.000286562
          12 7.40741e-05  0.00210455  0.00042027
          12  0.00438889  0.00753781  0.00132633
          12  0.00919907    0.012816  0.00180308
          12   0.0140231   0.0169606  0.00214189
          12    0.028125   0.0222226   0.0021586
          12   0.0380972   0.0297095  0.00381017
          12   0.0471481   0.0387261  0.00221512
          12   0.0397593     0.04474  0.00393628
          12   0.0509491   0.0518268  0.00439989
          12   0.0669491     0.06725  0.00558409
          12   0.0528519   0.0609113  0.00484343
          12   0.0755833     0.06914  0.00323214
          12   0.0807037   0.0607106  0.00468414
          12   0.0642639   0.0930185   0.0305871
          12   0.0652778    0.073941   0.0104541
          12   0.0690833    0.065659  0.00502978
          12   0.0486111   0.0498414   0.0026082
          12   0.0416481   0.0404796  0.00325819
          12   0.0395046   0.0375216  0.00330273
          12   0.0539074   0.0351856  0.00370012
          12   0.0211157       0.027  0.00332768
          12   0.0202037   0.0216701  0.00208312
          12   0.0118194   0.0176813  0.00232087
          12   0.0101574   0.0142384  0.00196906
          12   0.0165046   0.0101678  0.00240034
          12  0.00721296  0.00580363 0.000816637
          12  0.00849537  0.00632407  0.00157925
          12  0.00762037  0.00584221  0.00137879
          12  0.00668981   0.0103897  0.00273639


          13 0.000611111 0.000582621 0.000264528
          13  0.00146759  0.00205556 0.000390787
          13   0.0033287  0.00721403  0.00126321
          13  0.00508333   0.0122212  0.00175976
          13  0.00726852   0.0162151  0.00210288
          13       0.019   0.0219747  0.00200674
          13   0.0345648    0.030083  0.00353534
          13   0.0529815   0.0398226  0.00230019
          13   0.0457917   0.0448209  0.00363432
          13   0.0589352   0.0523736  0.00409527
          13   0.0782361   0.0680951   0.0052181
          13   0.0721435   0.0617753  0.00454728
          13   0.0852685   0.0703807  0.00321281
          13   0.0677222     0.06125  0.00435477
          13   0.0567315   0.0902272   0.0283613
          13   0.0792361   0.0743483  0.00965784
          13   0.0631852   0.0654687  0.00464647
          13   0.0487037   0.0497539  0.00240904
          13   0.0312546   0.0397699  0.00308387
          13   0.0374676   0.0375175  0.00304867
          13   0.0351111   0.0351798   0.0034155
          13   0.0192361   0.0264028  0.00312483
          13   0.0167546    0.021292   0.0019569
          13   0.0105787    0.017135  0.00220571
          13   0.0213519   0.0147856  0.00189209
          13  0.00986574   0.0101446  0.00221581
          13  0.00243981  0.00554487 0.000793754
          13  0.00840741  0.00648433  0.00146588
          13  0.00703241  0.00593376  0.00127576
          13   0.0202407   0.0111474  0.00262873


          14 4.62963e-06 0.000541336 0.000248834
          14  0.00314352  0.00213327  0.00037052
          14 0.000703704  0.00674901  0.00125566
          14  0.00305093   0.0115661  0.00175173
          14    0.018625   0.0163872  0.00195971
          14   0.0196713   0.0218102  0.00187013
          14   0.0164259   0.0291075  0.00341475
          14    0.045338   0.0402166  0.00216936
          14   0.0522361   0.0453505   0.0034131
          14   0.0554028   0.0525899  0.00380847
          14   0.0693657   0.0681858  0.00484617
          14   0.0838889   0.0633548  0.00448843
          14   0.0889907     0.07171  0.00324669
          14   0.0655926   0.0615602  0.00405474
          14   0.0528194   0.0875552    0.026461
          14   0.0823889   0.0749226  0.00898506
          14   0.0682593    0.065668  0.00431885
          14   0.0619074    0.050622  0.00238826
          14   0.0389722    0.039713  0.00286412
          14   0.0270648   0.0367708   0.0029209
          14     0.01725   0.0338991  0.00340319
          14   0.0126111   0.0254177  0.00305297
          14   0.0266713   0.0216763  0.00185446
          14   0.0303843   0.0180813  0.00224201
          14  0.00876389   0.0143555  0.00180517
          14  0.00968056   0.0101114  0.00205778
          14   0.0130787    0.006083 0.000901196
          14  0.00713889  0.00653108  0.00136192
          14  0.00646296  0.00597156   0.0011852
          14   0.0141065   0.0113588  0.00244945


          15  0.00131019 0.000592593 0.000237466
          15  0.00256481  0.00216204 0.000346934
          15  0.00208796  0.00643827  0.00120979
          15  0.00749537   0.0112948  0.00165584
          15   0.0131898   0.0161741  0.00184062
          15   0.0181713   0.0215676  0.00176112
          15   0.0190093   0.0284343  0.00325278
          15   0.0298565   0.0395259  0.00213185
          15   0.0581528    0.046204  0.00329054
          15   0.0765231   0.0541855   0.0038744
          15    0.087963   0.0695043  0.00469902
          15    0.104824   0.0661194   0.0049682
          15   0.0706296    0.071638  0.00303105
          15   0.0502731   0.0608077  0.00385361
          15    0.054162    0.085329   0.0247904
          15   0.0553935   0.0736207  0.00847986
          15   0.0662731   0.0657083  0.00403112
          15   0.0493148   0.0505349  0.00223063
          15   0.0454259   0.0400938  0.00269838
          15   0.0274861   0.0361519  0.00279099
          15    0.025662     0.03335  0.00322031
