#     BLOCK:       POFV:   AVE_POFV:      ERROR:
           9  0.00944444   0.0107191  0.00253628
           9  0.00369444  0.00683333  0.00201539
           9   0.0103889  0.00664198  0.00286756
           9           0 0.000768519 0.000382118
           9           0           0           0
           9           0           0           0


          10  0.00616667  0.00548611  0.00175868
          10     0.04725     0.02965   0.0049513
          10    0.130556   0.0746944   0.0114725
          10    0.131389    0.167283    0.012169
          10    0.229944    0.230492   0.0112026
          10    0.314083    0.265903   0.0234969
          10    0.473333    0.359156   0.0184301
          10     0.46025     0.47995   0.0143087
          10    0.558694    0.487019   0.0172881
          10    0.415861    0.505078    0.028156
          10    0.412556    0.483008   0.0229003
          10    0.486583    0.484631   0.0218809
          10    0.379806    0.462044   0.0222162
          10    0.332028    0.404622   0.0220033
          10    0.396833    0.403958   0.0200919
          10      0.2285     0.29915   0.0133334
          10      0.3185      0.2601   0.0200686
          10    0.218944    0.185619  0.00778671
          10    0.114083    0.132472  0.00806367
          10   0.0929444   0.0886694   0.0132287
          10   0.0905278   0.0552972  0.00955355
          10     0.09525   0.0503583  0.00652188
          10       0.053   0.0375139   0.0062324
          10  0.00836111   0.0249222  0.00487426
          10  0.00405556   0.0100528  0.00236857
          10      0.0005      0.0062  0.00191078
          10           0  0.00597778  0.00265661
          10           0 0.000691667  0.00035155
          10           0           0           0
          10           0           0           0


          11  0.00355556  0.00531061  0.00160754
          11   0.0209722   0.0288611  0.00456359
          11     0.05475   0.0728813   0.0105718
          11    0.131639    0.164043    0.011486
          11    0.383167    0.244371   0.0166987
          11    0.357028    0.274187   0.0227744
          11    0.405111    0.363333   0.0172217
          11    0.617583    0.492462   0.0176501
          11    0.523667    0.490351   0.0160343
          11    0.567917     0.51079   0.0261694
          11    0.440667    0.479159   0.0211395
          11    0.398528    0.476803   0.0212457
          11    0.298528    0.447179   0.0246736
          11    0.238194    0.389492   0.0246621
          11     0.23325    0.388439   0.0235068
          11    0.253667    0.295015   0.0127463
          11    0.280167    0.261924   0.0183269
          11    0.214417    0.188237  0.00750602
          11    0.191833    0.137869  0.00895613
          11   0.0603333   0.0860934   0.0122743
          11    0.133333   0.0623914   0.0110083
          11   0.0825833   0.0532879    0.006554
          11   0.0563889   0.0392298   0.0058973
          11   0.0383333   0.0261414  0.00458109
          11   0.0136389   0.0103788  0.00217556
          11     0.00075  0.00570455  0.00180016
          11           0  0.00543434  0.00247006
          11           0 0.000628788 0.000325165
          11           0           0           0
          11           0           0           0


          12           0  0.00486806  0.00153328
          12   0.0132778   0.0275625  0.00436415
          12   0.0871667   0.0740718  0.00975766
          12    0.163889     0.16403   0.0105289
          12    0.251917       0.245    0.015319
          12    0.387472    0.283627   0.0227492
          12     0.40675    0.366951   0.0161621
          12    0.533722      0.4959   0.0165108
          12    0.512972    0.492236   0.0148085
          12    0.517139    0.511319    0.023994
          12    0.399583    0.472528   0.0203914
          12    0.461083    0.475493   0.0195156
          12    0.427306    0.445523    0.022673
          12     0.41825    0.391889   0.0227231
          12    0.248778    0.376801   0.0242585
          12    0.259056    0.292019   0.0120312
          12    0.200056    0.256769   0.0175098
          12     0.18325    0.187822  0.00689201
          12    0.120306    0.136405  0.00832851
          12   0.0600556   0.0839236   0.0114416
          12    0.124611   0.0675764   0.0112459
          12   0.0971944   0.0569468  0.00695455
          12     0.06225   0.0411481  0.00570935
          12   0.0511389   0.0282245  0.00464889
          12  0.00897222   0.0102616  0.00199742
          12  0.00380556   0.0055463  0.00165709
          12           0  0.00498148  0.00230536
          12           0 0.000576389 0.000302261
          12           0           0           0
          12           0           0           0


          13 0.000138889  0.00450427  0.00145785
          13   0.0311389   0.0278376  0.00403711
          13    0.157417   0.0804829   0.0109118
          13    0.194417    0.166368  0.00997503
          13    0.291222    0.248556   0.0145474
          13    0.347889    0.288571   0.0215296
          13     0.44325    0.372821    0.015949
          13    0.516639    0.497496   0.0153176
          13    0.447278    0.488778   0.0140674
          13     0.40725    0.503314   0.0234458
          13    0.352583    0.463301   0.0208058
          13    0.421306    0.471325   0.0184542
          13    0.365972    0.439404    0.021739
          13    0.467083    0.397673   0.0216989
          13      0.3675    0.376085    0.022403
          13    0.309444    0.293359   0.0111801
          13    0.148611    0.248449   0.0180315
          13    0.170222    0.186468  0.00649346
          13    0.110556    0.134417  0.00792167
          13    0.124556   0.0870491   0.0109801
          13    0.100944   0.0701432   0.0106697
          13   0.0514722   0.0565256  0.00643233
          13   0.0570833   0.0423739  0.00540015
          13   0.0616111   0.0307927  0.00495009
          13   0.0258056   0.0114573  0.00217237
          13   0.0246111  0.00701282  0.00207966
          13       0.004  0.00490598  0.00212926
          13           0 0.000532051 0.000282243
          13           0           0           0
          13           0           0           0


          14  0.00227778  0.00434524  0.00136237
          14   0.0171111   0.0270714  0.00382076
          14    0.106167   0.0823175   0.0102855
          14    0.202972    0.168982  0.00959908
          14    0.272361    0.250256   0.0136073
          14    0.406944    0.297026   0.0215883
          14    0.314389    0.368647   0.0153461
          14    0.387028    0.489605   0.0161283
          14    0.452972     0.48622    0.013293
          14    0.494944    0.502716   0.0217787
          14    0.512806    0.466837   0.0196178
          14    0.476528    0.471696   0.0171397
          14    0.447583    0.439988   0.0201941
          14    0.374028    0.395984   0.0202146
          14    0.342306    0.373673   0.0209324
          14    0.309528    0.294514    0.010441
          14    0.210083    0.245708   0.0169505
          14    0.142778    0.183347  0.00673794
          14    0.110472    0.132706  0.00753821
          14    0.108056   0.0885496   0.0102978
          14    0.153722   0.0761131   0.0114567
          14   0.0921111   0.0590675  0.00645559
          14   0.0199444   0.0407718   0.0052467
          14  0.00911111    0.029244  0.00483271
          14  0.00833333   0.0112341  0.00202863
          14   0.0154722  0.00761706  0.00201698
          14  0.00997222  0.00526786  0.00200768
          14           0 0.000494048 0.000264629
          14           0           0           0
          14           0           0           0


          15   0.0424722  0.00688704  0.00276529
          15   0.0620556   0.0294037  0.00421823
          15    0.108278   0.0840481  0.00974431
          15    0.212389    0.171876   0.0093852
          15    0.281417    0.252333   0.0128577
          15    0.284194     0.29617    0.020166
          15    0.337222    0.366552   0.0144654
          15    0.429444    0.485594   0.0155438
          15    0.538611    0.489713   0.0128575
          15    0.418833    0.497124   0.0210325
          15    0.508056    0.469585   0.0185014
          15    0.364111    0.464524   0.0174333
          15    0.374833    0.435644   0.0193093
          15    0.355639    0.393294    0.019045
          15    0.423111    0.376969   0.0197946
          15    0.277361     0.29337  0.00980737
          15    0.280833     0.24805   0.0159814
          15    0.280417    0.189819  0.00886759
          15    0.177694    0.135706  0.00760895
          15   0.0554167   0.0863407  0.00984537
          15   0.0285278   0.0729407   0.0111234
          15   0.0368056   0.0575833  0.00619346
          15   0.0811944   0.0434667  0.00554598
          15   0.0106944   0.0280074  0.00466607
          15   0.0112778    0.011237  0.00189339
          15   0.0183333  0.00833148  0.00200505
          15 0.000777778  0.00496852  0.00189602
          15           0 0.000461111 0.000249028
          15           0           0           0
          15           0           0           0


          16  0.00844444  0.00698438  0.00259418
          16     0.06725   0.0317691  0.00456993
          16    0.115389   0.0860069  0.00933009
          16    0.174556    0.172043  0.00880012
          16    0.196556    0.248847   0.0125178
          16    0.218833    0.291337   0.0194763
          16    0.249833    0.359257   0.0152904
          16    0.407972    0.480743   0.0153107
          16    0.594361    0.496253   0.0136162
          16    0.561583    0.501153   0.0201001
          16     0.46975    0.469595   0.0173451
          16    0.573556    0.471339   0.0176253
          16    0.338306    0.429561   0.0190367
          16    0.408056    0.394217   0.0178771
          16    0.278694    0.370826   0.0194871
          16    0.213889    0.288403   0.0103765
          16    0.314889    0.252227   0.0155189
          16    0.330472    0.198609    0.011898
          16    0.183917    0.138719  0.00770695
          16   0.0992778   0.0871493  0.00926318
          16      0.0735   0.0729757   0.0104283
          16   0.0363333   0.0562552  0.00594707
          16   0.0600278   0.0445017  0.00529506
          16   0.0226111   0.0276701  0.00438661
          16  0.00194444   0.0106563    0.001862
          16           0  0.00781076  0.00194618
          16           0  0.00465799  0.00180277
          16           0 0.000432292 0.000235126
          16           0           0           0
          16           0           0           0


          17  0.00366667  0.00678922  0.00244891
          17     0.03075   0.0317092   0.0043015
          17   0.0250278   0.0824199  0.00944565
          17   0.0614167    0.165536   0.0104142
          17    0.151417    0.243116   0.0130275
          17    0.212833    0.286719   0.0188702
          17      0.3545    0.358977   0.0143936
          17    0.440611    0.478382   0.0145909
          17    0.617556    0.503389   0.0145654
          17    0.676944    0.511493   0.0214131
          17    0.522556    0.472711   0.0166022
          17    0.643389    0.481459   0.0192764
          17    0.480444    0.432554   0.0181507
          17    0.267278     0.38675   0.0183186
          17    0.265889    0.364654   0.0192937
          17    0.256778    0.286542  0.00993148
          17       0.261    0.252743   0.0146146
          17    0.171194    0.196997   0.0113068
          17    0.181528    0.141237  0.00765395
          17    0.152333   0.0909837  0.00947871
          17   0.0675556   0.0726569  0.00981972
          17   0.0828056    0.057817  0.00579869
          17   0.0518056   0.0449314  0.00500099
          17   0.0170278   0.0270441    0.004173
          17  0.00369444   0.0102467  0.00179694
          17           0  0.00735131  0.00188515
          17           0  0.00438399  0.00171742
          17           0 0.000406863 0.000222666
          17           0           0           0
          17           0           0           0


          18  0.00113889  0.00647531  0.00233289
          18  0.00583333   0.0302716  0.00429603
          18   0.0665833   0.0815401  0.00896177
          18       0.122    0.163117   0.0101126
          18    0.243278    0.243125   0.0123038
          18    0.222167    0.283133   0.0181594
          18     0.27275    0.354187    0.014369
          18    0.436139    0.476035   0.0139677
          18    0.347917    0.494752    0.016115
          18    0.576583     0.51511   0.0205265
          18    0.615556    0.480647   0.0174739
          18    0.518972    0.483543   0.0183178
          18    0.490833    0.435792   0.0174287
          18    0.498389    0.392952   0.0183208
          18    0.446222    0.369185   0.0187465
          18    0.316861    0.288227  0.00952149
          18       0.341    0.257647   0.0146021
          18    0.139278     0.19379   0.0111241
          18   0.0936667    0.138594  0.00767143
          18   0.0846944   0.0906343  0.00895855
          18   0.0656389    0.072267  0.00928191
          18   0.0335833   0.0564707  0.00563066
          18   0.0416944   0.0447515  0.00472639
          18     0.01525   0.0263889  0.00399228
          18  0.00272222   0.0098287  0.00174506
          18     0.00075  0.00698457  0.00181575
          18      0.0005  0.00416821  0.00163551
          18           0 0.000384259 0.000211439
          18           0           0           0
          18           0           0           0


          19     0.00025  0.00614766  0.00223299
          19   0.0401944   0.0307939  0.00410154
          19    0.156611   0.0854912  0.00932048
          19    0.129139    0.161329  0.00973718
          19    0.156361    0.238558   0.0124749
          19      0.1705    0.277205   0.0181455
          19    0.335639    0.353211   0.0136458
          19    0.481917    0.476345    0.013236
          19     0.59925    0.500251   0.0161781
          19    0.510333    0.514858   0.0194477
          19    0.581611    0.485961   0.0173434
          19    0.460028    0.482306   0.0173955
          19    0.516944    0.440063   0.0170267
          19    0.355333    0.390972   0.0174632
          19    0.351194    0.368238   0.0177837
          19    0.358778     0.29194  0.00971747
          19     0.28025    0.258836   0.0138819
          19    0.167861    0.192425    0.010622
          19    0.102972    0.136719  0.00749327
          19    0.110222   0.0916652  0.00854616
          19   0.0424167   0.0706959  0.00892536
          19   0.0141111   0.0542412   0.0057588
          19   0.0203611   0.0434678  0.00464869
          19   0.0216944   0.0261418   0.0037898
          19   0.0160833   0.0101579  0.00168398
          19  0.00991667  0.00713889  0.00172673
          19  0.00927778  0.00443713  0.00157138
          19     0.00075 0.000403509 0.000201185
          19           0           0           0
          19           0           0           0


          20   0.0125556  0.00646806  0.00214421
          20   0.0502778   0.0317681  0.00401049
          20   0.0523611   0.0838347  0.00900046
          20    0.166583    0.161592  0.00925387
          20    0.291806    0.241221   0.0121319
          20    0.203722    0.273531   0.0176062
          20    0.349389    0.353019   0.0129649
          20     0.36375    0.470715   0.0137194
          20    0.469722    0.498725   0.0154411
          20    0.489194    0.513575   0.0185176
          20    0.436778    0.483501   0.0166496
          20    0.636167    0.489999   0.0181473
          20    0.558472    0.445983   0.0171739
          20    0.387833    0.390815   0.0165908
          20    0.385917    0.369122   0.0169165
          20    0.366417    0.295664  0.00991947
          20    0.205028    0.256146    0.013446
          20    0.138444    0.189726   0.0104282
          20    0.223222    0.141044  0.00827322
          20      0.0885   0.0915069  0.00812032
          20   0.0531111   0.0698167  0.00852229
          20   0.0388056   0.0534694  0.00552233
          20  0.00861111    0.041725   0.0047317
          20  0.00944444   0.0253069  0.00369112
          20   0.0124167   0.0102708  0.00160356
          20  0.00147222  0.00685556  0.00166347
          20           0  0.00421528  0.00150839
          20           0 0.000383333 0.000192135
          20           0           0           0
          20           0           0           0


