# Generazione: Individuo: Fitness:
0 130 3227.63
0 131 3228.13
0 132 3228.49
0 133 3228.63
0 134 3229.22
0 135 3229.51
0 136 3235.83
0 137 3236.93
0 138 3238.15
0 139 3242.66
0 140 3255.55
0 141 3258.92
0 142 3266.67
0 143 3270.26
0 144 3271.95
0 145 3272.65
0 146 3274.02
0 147 3280.71
0 148 3281.51
0 149 3282.92
0 150 3288.23
0 151 3293.83
0 152 3312.34
0 153 3316.44
0 154 3320.52
0 155 3324.57
0 156 3325.6
0 157 3329.36
0 158 3330.76
0 159 3335.05
0 160 3342.6
0 161 3343.58
0 162 3353.6
0 163 3356.07
0 164 3363.98
0 165 3365.36
0 166 3377.44
0 167 3379.57
0 168 3381.31
0 169 3389.56
0 170 3391.74
0 171 3393.25
0 172 3394.18
0 173 3396.38
0 174 3411
0 175 3411.88
0 176 3427.3
0 177 3434.02
0 178 3449.05
0 179 3462.88
0 180 3473.27
0 181 3483.31
0 182 3485.39
0 183 3490.47
0 184 3491.57
0 185 3498.74
0 186 3509.62
0 187 3516.35
0 188 3519.09
0 189 3522.01
0 190 3523.88
0 191 3532.89
0 192 3534.72
0 193 3542.82
0 194 3548.09
0 195 3577.06
0 196 3653.52
0 197 3690.63
0 198 3693.34
0 199 3701.54
0 200 3758.09
1 1 2562.57
1 2 2562.57
1 3 2565.65
1 4 2565.67
1 5 2568.42
1 6 2592.57
1 7 2641.53
1 8 2675.32
1 9 2676.3
1 10 2682.07
1 11 2703.88
1 12 2708.54
1 13 2728.59
1 14 2728.59
1 15 2728.59
1 16 2728.59
1 17 2730.75
1 18 2732.36
1 19 2743.09
1 20 2743.09
1 21 2743.09
1 22 2745.99
1 23 2751.08
1 24 2751.08
1 25 2764.14
1 26 2773.24
1 27 2773.24
1 28 2774.71
1 29 2774.71
1 30 2778.17
1 31 2792.61
1 32 2801.08
1 33 2833.14
1 34 2839.88
1 35 2843.13
1 36 2847.73
1 37 2847.73
1 38 2855.27
1 39 2855.27
1 40 2855.27
1 41 2865.96
1 42 2873.37
1 43 2887.39
1 44 2888.46
1 45 2888.77
1 46 2891.08
1 47 2908.83
1 48 2909.38
1 49 2910.06
1 50 2913.01
1 51 2913.05
1 52 2921.52
1 53 2925.49
1 54 2925.49
1 55 2933.71
1 56 2940.87
1 57 2940.87
1 58 2944.54
1 59 2950.76
1 60 2957.8
1 61 2966.04
1 62 2978.72
1 63 2984.78
1 64 2998.6
1 65 2999.89
1 66 3008.1
1 67 3008.1
1 68 3010.05
1 69 3023.63
1 70 3026.77
1 71 3034.99
1 72 3036.88
1 73 3036.88
1 74 3036.88
1 75 3039.25
1 76 3040.36
1 77 3041.43
1 78 3041.43
1 79 3044.73
1 80 3047.41
1 81 3060.71
1 82 3067.11
1 83 3068.6
1 84 3070.15
1 85 3071.73
1 86 3078.68
1 87 3078.68
1 88 3079.98
1 89 3080.25
1 90 3082.18
1 91 3082.71
1 92 3083.71
1 93 3089.93
1 94 3094.13
1 95 3098.97
1 96 3099.62
1 97 3106.36
1 98 3111.63
1 99 3114.68
1 100 3119.06
1 101 3123.72
1 102 3125.33
1 103 3127.63
1 104 3132.86
1 105 3133.79
1 106 3136.53
1 107 3136.54
1 108 3142.93
1 109 3147
1 110 3149.11
1 111 3159.34
1 112 3161.03
1 113 3167.02
1 114 3167.39
1 115 3167.96
1 116 3168.25
1 117 3168.65
1 118 3173.12
1 119 3181.2
1 120 3186.99
1 121 3188.93
1 122 3196.22
1 123 3197.44
1 124 3200.5
1 125 3202.34
1 126 3204.92
1 127 3205.13
1 128 3214.41
1 129 3222.22
1 130 3223.31
1 131 3228.63
1 132 3229.22
1 133 3229.51
1 134 3229.51
1 135 3232.49
1 136 3235.33
1 137 3235.83
1 138 3235.83
1 139 3240.97
1 140 3244.11
1 141 3244.26
1 142 3255.32
1 143 3258.92
1 144 3266.67
1 145 3270.26
1 146 3270.26
1 147 3271.95
1 148 3272.65
1 149 3280.71
1 150 3282.92
1 151 3288.23
1 152 3288.23
1 153 3316.44
1 154 3320.52
1 155 3330.76
1 156 3335.05
1 157 3342.6
1 158 3342.6
1 159 3343.58
1 160 3353.6
1 161 3365.36
1 162 3375.02
1 163 3377.44
1 164 3378.14
1 165 3381.31
1 166 3389.56
1 167 3389.56
1 168 3391.74
1 169 3411
1 170 3424.93
1 171 3454.91
1 172 3462.88
1 173 3473.27
1 174 3483.31
1 175 3485.39
1 176 3490.47
1 177 3491.57
1 178 3498.74
1 179 3510.79
1 180 3513.14
1 181 3516.35
1 182 3519.09
1 183 3522.01
1 184 3522.01
1 185 3523.88
1 186 3532.89
1 187 3534.72
1 188 3542.82
1 189 3548.09
1 190 3548.09
1 191 3561.94
1 192 3577.06
1 193 3653.52
1 194 3690.63
1 195 3690.63
1 196 3690.63
1 197 3693.34
1 198 3701.54
1 199 3701.54
1 200 3758.09
2 1 2562.57
2 2 2562.57
2 3 2562.57
2 4 2562.57
2 5 2565.65
2 6 2565.65
2 7 2565.65
2 8 2565.67
2 9 2568.42
2 10 2592.57
2 11 2641.53
2 12 2641.53
2 13 2675.32
2 14 2675.32
2 15 2675.32
2 16 2676.3
2 17 2682.07
2 18 2708.54
2 19 2708.54
2 20 2708.54
2 21 2722.6
2 22 2728.59
2 23 2728.59
2 24 2728.59
2 25 2728.59
2 26 2728.59
2 27 2728.59
2 28 2730.75
2 29 2742.73
2 30 2743.09
2 31 2743.09
2 32 2743.09
2 33 2745.99
2 34 2751.08
2 35 2751.08
2 36 2751.08
2 37 2764.14
2 38 2764.14
2 39 2772.53
2 40 2773.24
2 41 2774.71
2 42 2778.17
2 43 2801.08
2 44 2812.07
2 45 2833.14
2 46 2839.88
2 47 2843.13
2 48 2843.13
2 49 2847.73
2 50 2847.73
2 51 2847.73
2 52 2855.27
2 53 2855.27
2 54 2855.27
2 55 2855.27
2 56 2855.27
2 57 2860.44
2 58 2887.39
2 59 2888.46
2 60 2891.08
2 61 2908.83
2 62 2908.83
2 63 2913.01
2 64 2913.05
2 65 2921.52
2 66 2925.49
2 67 2925.49
2 68 2933.71
2 69 2933.71
2 70 2940.87
2 71 2940.87
2 72 2940.87
2 73 2950.76
2 74 2952.41
2 75 2957.8
2 76 2960.12
2 77 2966.04
2 78 2973.68
2 79 2978.72
2 80 2984.78
2 81 2998.6
2 82 2999.89
2 83 3008.1
2 84 3008.1
2 85 3010.05
2 86 3010.05
2 87 3010.05
2 88 3023.63
2 89 3026.77
2 90 3034.98
2 91 3036.88
2 92 3036.88
2 93 3036.88
2 94 3039.25
2 95 3039.25
2 96 3040.36
2 97 3060.71
2 98 3060.71
2 99 3067.11
2 100 3067.11
2 101 3068.6
2 102 3070.15
2 103 3071.73
2 104 3078.68
2 105 3078.68
2 106 3079.98
2 107 3079.98
2 108 3082.18
2 109 3082.71
2 110 3083.71
2 111 3083.71
2 112 3089.93
2 113 3098.97
2 114 3106.36
2 115 3111.63
2 116 3114.68
2 117 3116.7
2 118 3119.06
2 119 3123.72
2 120 3125.33
2 121 3127.63
2 122 3132.86
2 123 3133.79
2 124 3133.79
2 125 3159.34
2 126 3161.03
2 127 3167.02
2 128 3167.39
2 129 3167.96
2 130 3168.25
2 131 3168.65
2 132 3170.42
2 133 3173.12
2 134 3181.2
2 135 3186.99
2 136 3197.44
2 137 3200.5
2 138 3201.24
2 139 3202.34
2 140 3204.92
2 141 3204.92
2 142 3205.13
2 143 3214.41
2 144 3214.41
2 145 3222.22
2 146 3228.63
2 147 3229.22
2 148 3229.51
2 149 3229.51
2 150 3232.49
2 151 3235.33
2 152 3235.83
2 153 3235.83
2 154 3244.26
2 155 3245.81
2 156 3255.32
2 157 3255.32
2 158 3268.97
2 159 3270.26
2 160 3271.95
2 161 3272.65
2 162 3273.07
2 163 3287.96
2 164 3288.23
2 165 3288.23
2 166 3316.44
2 167 3320.52
2 168 3330.76
2 169 3335.05
2 170 3343.58
2 171 3343.58
2 172 3350.13
2 173 3375.02
2 174 3381.31
2 175 3389.56
2 176 3404.11
2 177 3424.93
2 178 3462.88
2 179 3485.39
2 180 3488.63
2 181 3490.47
2 182 3491.57
2 183 3498.74
2 184 3509.47
2 185 3510.79
2 186 3513.14
2 187 3516.35
2 188 3519.09
2 189 3523.88
2 190 3542.54
2 191 3548.09
2 192 3548.09
2 193 3548.09
2 194 3548.09
2 195 3561.94
2 196 3690.63
2 197 3690.63
2 198 3701.54
2 199 3707
2 200 3758.09
3 1 2562.57
3 2 2562.57
3 3 2562.57
3 4 2562.57
3 5 2562.57
3 6 2562.57
3 7 2562.57
3 8 2562.57
3 9 2562.57
3 10 2562.57
3 11 2565.65
3 12 2565.65
3 13 2565.65
3 14 2568.42
3 15 2581.17
3 16 2592.57
3 17 2656.76
3 18 2675.32
3 19 2682.07
3 20 2708.54
3 21 2708.54
3 22 2708.54
3 23 2708.54
3 24 2708.54
3 25 2722.6
3 26 2728.59
3 27 2728.59
3 28 2728.59
3 29 2728.59
3 30 2728.59
3 31 2728.59
3 32 2730.75
3 33 2736.17
3 34 2742.73
3 35 2743.09
3 36 2743.09
3 37 2743.09
3 38 2743.09
3 39 2743.09
3 40 2745.99
3 41 2751.08
3 42 2761.08
3 43 2772.53
3 44 2773.24
3 45 2773.24
3 46 2773.24
3 47 2781.67
3 48 2782.89
3 49 2801.08
3 50 2812.07
3 51 2843.13
3 52 2843.13
3 53 2843.13
3 54 2847.73
3 55 2855.27
3 56 2855.27
3 57 2855.27
3 58 2855.27
3 59 2855.27
3 60 2860.44
3 61 2887.39
3 62 2888.46
3 63 2891.08
3 64 2891.08
3 65 2896.93
3 66 2908.83
3 67 2908.83
3 68 2913.01
3 69 2921.52
3 70 2925.49
3 71 2925.49
3 72 2925.49
3 73 2933.71
3 74 2933.71
3 75 2933.71
3 76 2940.87
3 77 2940.87
3 78 2940.87
3 79 2952.41
3 80 2966.04
3 81 2973.68
3 82 2978.72
3 83 2984.78
3 84 2995.73
3 85 2998.6
3 86 2999.89
3 87 3008.1
3 88 3010.05
3 89 3010.05
3 90 3010.05
3 91 3010.05
3 92 3014.25
3 93 3023.63
3 94 3026.77
3 95 3034.92
3 96 3034.98
3 97 3036.88
3 98 3039.25
3 99 3059.97
3 100 3060.71
3 101 3060.71
3 102 3067.11
3 103 3067.11
3 104 3068.6
3 105 3070.15
3 106 3070.15
3 107 3070.15
3 108 3074.76
3 109 3078.68
3 110 3078.68
3 111 3079.98
3 112 3079.98
3 113 3079.98
3 114 3082.18
3 115 3082.71
3 116 3083.71
3 117 3083.71
3 118 3083.71
3 119 3098.97
3 120 3106.36
3 121 3111.63
3 122 3114.68
3 123 3116.7
3 124 3119.06
3 125 3119.06
3 126 3123.72
3 127 3125.33
3 128 3127.63
3 129 3132.86
3 130 3133.79
3 131 3153.1
3 132 3156.52
3 133 3159.34
3 134 3161.03
3 135 3167.39
3 136 3167.39
3 137 3167.96
3 138 3170.42
3 139 3173.12
3 140 3181.2
3 141 3197.44
3 142 3202.34
3 143 3204.92
3 144 3215.44
3 145 3222.22
3 146 3228.63
3 147 3229.22
3 148 3229.51
3 149 3229.51
3 150 3232.49
3 151 3235.83
3 152 3244.26
3 153 3245.81
3 154 3251.84
3 155 3255.32
3 156 3255.32
3 157 3268.97
3 158 3270.26
3 159 3271.95
3 160 3272.65
3 161 3273.07
3 162 3287.96
3 163 3288.23
3 164 3288.23
3 165 3316.07
3 166 3316.44
3 167 3320.52
3 168 3322.33
3 169 3330.76
3 170 3335.05
3 171 3335.05
3 172 3343.58
3 173 3375.02
3 174 3381.31
3 175 3389.56
3 176 3404.11
3 177 3424.93
3 178 3462.88
3 179 3485.39
3 180 3485.39
3 181 3488.63
3 182 3498.74
3 183 3509.47
3 184 3510.79
3 185 3510.79
3 186 3513.14
3 187 3515.69
3 188 3526.41
3 189 3534.13
3 190 3542.54
3 191 3548.09
3 192 3548.09
3 193 3548.09
3 194 3588.5
3 195 3625.03
3 196 3638.78
3 197 3690.63
3 198 3690.63
3 199 3690.63
3 200 3707
4 1 2478.02
4 2 2511.85
4 3 2562.57
4 4 2562.57
4 5 2562.57
4 6 2562.57
4 7 2562.57
4 8 2562.57
4 9 2562.57
4 10 2562.57
4 11 2562.57
4 12 2562.57
4 13 2562.57
4 14 2562.57
4 15 2562.57
4 16 2562.57
4 17 2562.57
4 18 2562.57
4 19 2562.57
4 20 2562.57
4 21 2562.57
4 22 2562.57
4 23 2562.57
4 24 2562.57
4 25 2565.65
4 26 2565.65
4 27 2565.65
4 28 2568.42
4 29 2579.38
4 30 2581.17
4 31 2581.17
4 32 2592.57
4 33 2592.57
4 34 2592.65
4 35 2646.44
4 36 2656.76
4 37 2675.32
4 38 2695.87
4 39 2708.54
4 40 2708.54
4 41 2708.54
4 42 2708.54
4 43 2708.54
4 44 2728.59
4 45 2728.59
4 46 2728.59
4 47 2728.59
4 48 2728.59
4 49 2728.59
4 50 2728.59
4 51 2728.59
4 52 2728.59
4 53 2735.46
4 54 2742.73
4 55 2743.09
4 56 2754.97
4 57 2772.53
4 58 2773.24
4 59 2773.24
4 60 2773.24
4 61 2781.67
4 62 2782.89
4 63 2801.08
4 64 2812.07
4 65 2827.74
4 66 2836.94
4 67 2841.48
4 68 2843.13
4 69 2843.13
4 70 2847.55
4 71 2847.73
4 72 2847.73
4 73 2855.27
4 74 2855.27
4 75 2855.27
4 76 2855.27
4 77 2890.92
4 78 2891.08
4 79 2891.08
4 80 2891.73
4 81 2896.93
4 82 2908.83
4 83 2908.83
4 84 2913.01
4 85 2921.52
4 86 2925.49
4 87 2925.49
4 88 2925.49
4 89 2925.49
4 90 2933.71
4 91 2933.71
4 92 2933.71
4 93 2940.87
4 94 2940.87
4 95 2940.87
4 96 2940.87
4 97 2952.41
4 98 2966.04
4 99 2973.68
4 100 2973.68
4 101 2978.72
4 102 2980.25
4 103 2984.78
4 104 2995.73
4 105 2998.6
4 106 3008.1
4 107 3010.05
4 108 3010.05
4 109 3010.05
4 110 3017.03
4 111 3036.88
4 112 3039.25
4 113 3059.97
4 114 3060.71
4 115 3060.71
4 116 3067.11
4 117 3067.11
4 118 3067.11
4 119 3070.15
4 120 3070.15
4 121 3078.68
4 122 3078.68
4 123 3078.68
4 124 3078.92
4 125 3079.98
4 126 3079.98
4 127 3082.71
4 128 3083.71
4 129 3083.71
4 130 3092.75
4 131 3098.97
4 132 3105.76
4 133 3106.36
4 134 3106.36
4 135 3106.36
4 136 3111.63
4 137 3111.63
4 138 3116.7
4 139 3119.06
4 140 3119.06
4 141 3123.6
4 142 3123.72
4 143 3125.33
4 144 3126.45
4 145 3127.63
4 146 3132.86
4 147 3132.86
4 148 3153.1
4 149 3156.52
4 150 3160.87
4 151 3167.39
4 152 3167.39
4 153 3167.96
4 154 3168.41
4 155 3170.42
4 156 3184.62
4 157 3186.09
4 158 3190.37
4 159 3197.44
4 160 3202.34
4 161 3204.92
4 162 3215.44
4 163 3222.22
4 164 3228.63
4 165 3232.49
4 166 3245.81
4 167 3251.84
4 168 3255.32
4 169 3255.32
4 170 3268.97
4 171 3268.97
4 172 3270.26
4 173 3288.23
4 174 3288.23
4 175 3316.07
4 176 3316.44
4 177 3326.71
4 178 3375.02
4 179 3381.31
4 180 3389.56
4 181 3404.11
4 182 3424.93
4 183 3429.58
4 184 3450.28
4 185 3457.67
4 186 3462.88
4 187 3467.08
4 188 3484.25
4 189 3488.63
4 190 3498.74
4 191 3500.89
4 192 3510.79
4 193 3510.79
4 194 3534.13
4 195 3536.87
4 196 3548.09
4 197 3548.09
4 198 3548.09
4 199 3690.63
4 200 3690.63
5 1 2478.02
5 2 2478.02
5 3 2478.02
5 4 2510.41
5 5 2511.85
5 6 2511.85
5 7 2555.67
5 8 2562.57
5 9 2562.57
5 10 2562.57
5 11 2562.57
5 12 2562.57
5 13 2562.57
5 14 2562.57
5 15 2562.57
5 16 2562.57
5 17 2562.57
5 18 2562.57
5 19 2562.57
5 20 2562.57
5 21 2562.57
5 22 2562.57
5 23 2562.57
5 24 2562.57
5 25 2562.57
5 26 2562.57
5 27 2562.57
5 28 2562.57
5 29 2565.65
5 30 2565.65
5 31 2565.65
5 32 2565.65
5 33 2579.38
5 34 2579.38
5 35 2579.39
5 36 2581.17
5 37 2581.17
5 38 2592.57
5 39 2592.57
5 40 2592.57
5 41 2592.65
5 42 2627.72
5 43 2656.76
5 44 2661.14
5 45 2708.54
5 46 2708.54
5 47 2708.54
5 48 2708.54
5 49 2708.54
5 50 2708.54
5 51 2708.54
5 52 2728.59
5 53 2728.59
5 54 2728.59
5 55 2728.59
5 56 2728.59
5 57 2728.59
5 58 2728.59
5 59 2728.59
5 60 2728.59
5 61 2728.59
5 62 2728.59
5 63 2728.59
5 64 2735.46
5 65 2742.73
5 66 2742.73
5 67 2743.09
5 68 2754.97
5 69 2754.97
5 70 2773.24
5 71 2773.24
5 72 2782.89
5 73 2810.52
5 74 2812.07
5 75 2827.74
5 76 2836.94
5 77 2836.94
5 78 2843.13
5 79 2847.73
5 80 2847.73
5 81 2855.27
5 82 2855.27
5 83 2855.27
5 84 2889.04
5 85 2890.92
5 86 2891.08
5 87 2891.08
5 88 2891.73
5 89 2896.93
5 90 2908.83
5 91 2921.52
5 92 2921.52
5 93 2925.49
5 94 2925.49
5 95 2925.49
5 96 2925.49
5 97 2933.71
5 98 2933.71
5 99 2933.71
5 100 2940.87
5 101 2940.87
5 102 2952.41
5 103 2952.41
5 104 2956
5 105 2966.04
5 106 2973.68
5 107 2973.68
5 108 2978.72
5 109 2980.25
5 110 2984.78
5 111 2990.14
5 112 2998.6
5 113 3002.47
5 114 3008.1
5 115 3008.1
5 116 3010.05
5 117 3010.05
5 118 3010.05
5 119 3010.05
5 120 3017.03
5 121 3039.25
5 122 3054.72
5 123 3059.97
5 124 3060.71
5 125 3060.71
5 126 3070.15
5 127 3070.15
5 128 3072.53
5 129 3073
5 130 3078.68
5 131 3079.98
5 132 3079.98
5 133 3081.37
5 134 3083.71
5 135 3083.71
5 136 3092.75
5 137 3098.97
5 138 3106.36
5 139 3106.36
5 140 3106.36
5 141 3111.63
5 142 3111.63
5 143 3116.7
5 144 3117.15
5 145 3123.6
5 146 3125.33
5 147 3126.45
5 148 3132.74
5 149 3132.86
5 150 3153.1
5 151 3156.52
5 152 3158.9
5 153 3160.55
5 154 3160.87
5 155 3167.39
5 156 3167.39
5 157 3170.42
5 158 3184.62
5 159 3186.09
5 160 3186.39
5 161 3190.37
5 162 3197.44
5 163 3202.34
5 164 3214.1
5 165 3215.44
5 166 3222.22
5 167 3228.63
5 168 3232.49
5 169 3245.81
5 170 3255.32
5 171 3268.97
5 172 3268.97
5 173 3268.97
5 174 3270.26
5 175 3288.23
5 176 3288.23
5 177 3316.07
5 178 3316.44
5 179 3326.71
5 180 3375.02
5 181 3381.31
5 182 3404.11
5 183 3408.85
5 184 3417.79
5 185 3429.58
5 186 3450.28
5 187 3457.67
5 188 3462.88
5 189 3467.08
5 190 3484.25
5 191 3488.63
5 192 3498.74
5 193 3510.79
5 194 3510.79
5 195 3534.13
5 196 3534.13
5 197 3536.87
5 198 3548.09
5 199 3548.09
5 200 3548.09
6 1 2417.41
6 2 2478.02
6 3 2478.02
6 4 2478.02
6 5 2478.02
6 6 2478.02
6 7 2478.02
6 8 2478.02
6 9 2509.06
6 10 2510.41
6 11 2510.41
6 12 2511.85
6 13 2511.85
6 14 2511.85
6 15 2544.35
6 16 2545.58
6 17 2547.3
6 18 2551.58
6 19 2558.77
6 20 2562.57
6 21 2562.57
6 22 2562.57
6 23 2562.57
6 24 2562.57
6 25 2562.57
6 26 2562.57
6 27 2562.57
6 28 2562.57
6 29 2562.57
6 30 2562.57
6 31 2562.57
6 32 2562.57
6 33 2562.57
6 34 2562.57
6 35 2562.57
6 36 2562.57
6 37 2562.57
6 38 2562.57
6 39 2562.57
6 40 2565.65
6 41 2565.65
6 42 2579.38
6 43 2580.26
6 44 2592.57
6 45 2592.57
6 46 2592.58
6 47 2592.65
6 48 2602.09
6 49 2607.84
6 50 2615.75
6 51 2627.72
6 52 2628.59
6 53 2656.76
6 54 2658.2
6 55 2661.14
6 56 2694.16
6 57 2708.54
6 58 2708.54
6 59 2708.54
6 60 2708.54
6 61 2708.54
6 62 2708.54
6 63 2708.54
6 64 2728.59
6 65 2728.59
6 66 2728.59
6 67 2728.59
6 68 2728.59
6 69 2728.59
6 70 2728.59
6 71 2728.59
6 72 2735.46
6 73 2742.73
6 74 2742.73
6 75 2742.73
6 76 2742.73
6 77 2748.03
6 78 2770.64
6 79 2773.24
6 80 2782.89
6 81 2827.74
6 82 2836.94
6 83 2836.94
6 84 2843.13
6 85 2847.73
6 86 2847.73
6 87 2855.27
6 88 2855.27
6 89 2889.04
6 90 2889.04
6 91 2890.92
6 92 2890.92
6 93 2891.08
6 94 2891.08
6 95 2891.73
6 96 2907.08
6 97 2908.83
6 98 2921.52
6 99 2921.52
6 100 2925.49
6 101 2925.49
6 102 2925.49
6 103 2925.49
6 104 2925.49
6 105 2925.49
6 106 2933.71
6 107 2933.71
6 108 2933.71
6 109 2940.87
6 110 2940.87
6 111 2940.87
6 112 2952.41
6 113 2961.01
6 114 2966.04
6 115 2973.68
6 116 2978.72
6 117 2983.98
6 118 2986.03
6 119 2990.14
6 120 2998.6
6 121 3000.07
6 122 3001.55
6 123 3002.47
6 124 3008.1
6 125 3010.05
6 126 3010.05
6 127 3010.05
6 128 3010.22
6 129 3017.03
6 130 3017.03
6 131 3017.03
6 132 3034.64
6 133 3054.72
6 134 3059.42
6 135 3059.97
6 136 3060.71
6 137 3065.99
6 138 3068.07
6 139 3070.15
6 140 3070.15
6 141 3070.15
6 142 3072.53
6 143 3073
6 144 3078.68
6 145 3079.98
6 146 3079.98
6 147 3081.37
6 148 3083.71
6 149 3083.71
6 150 3092.75
6 151 3099.55
6 152 3106.36
6 153 3111.63
6 154 3111.63
6 155 3116.7
6 156 3116.7
6 157 3117.15
6 158 3123.6
6 159 3125.33
6 160 3126.45
6 161 3132.74
6 162 3132.74
6 163 3160.55
6 164 3160.87
6 165 3167.39
6 166 3167.39
6 167 3184.62
6 168 3190.37
6 169 3197.44
6 170 3197.44
6 171 3202.34
6 172 3222.22
6 173 3228.63
6 174 3232.49
6 175 3232.49
6 176 3268.97
6 177 3268.97
6 178 3268.97
6 179 3268.97
6 180 3270.26
6 181 3287.38
6 182 3316.44
6 183 3404.11
6 184 3408.85
6 185 3410.31
6 186 3450.28
6 187 3457.67
6 188 3467.08
6 189 3484.25
6 190 3484.25
6 191 3484.25
6 192 3510.79
6 193 3510.79
6 194 3510.79
6 195 3524.78
6 196 3534.13
6 197 3534.13
6 198 3534.13
6 199 3536.87
6 200 3548.09
7 1 2417.41
7 2 2417.41
7 3 2417.41
7 4 2417.41
7 5 2455.9
7 6 2467.05
7 7 2478.02
7 8 2478.02
7 9 2478.02
7 10 2478.02
7 11 2478.02
7 12 2478.02
7 13 2478.02
7 14 2478.02
7 15 2478.02
7 16 2478.02
7 17 2493.48
7 18 2508.1
7 19 2510.41
7 20 2511.23
7 21 2511.85
7 22 2511.85
7 23 2544.35
7 24 2544.35
7 25 2545.58
7 26 2547.3
7 27 2547.3
7 28 2548.14
7 29 2550.24
7 30 2551.58
7 31 2551.58
7 32 2555.84
7 33 2558.77
7 34 2558.77
7 35 2562.57
7 36 2562.57
7 37 2562.57
7 38 2562.57
7 39 2562.57
7 40 2562.57
7 41 2562.57
7 42 2562.57
7 43 2562.57
7 44 2562.57
7 45 2562.57
7 46 2562.57
7 47 2562.57
7 48 2562.57
7 49 2562.57
7 50 2562.57
7 51 2562.57
7 52 2562.57
7 53 2562.57
7 54 2562.57
7 55 2562.57
7 56 2565.65
7 57 2575.29
7 58 2579.38
7 59 2580.26
7 60 2580.26
7 61 2590.78
7 62 2592.57
7 63 2592.57
7 64 2592.58
7 65 2592.58
7 66 2600.4
7 67 2607.84
7 68 2607.84
7 69 2615.75
7 70 2615.75
7 71 2617.42
7 72 2628.59
7 73 2631.12
7 74 2661.14
7 75 2684.77
7 76 2690.22
7 77 2694.16
7 78 2704.28
7 79 2708.54
7 80 2708.54
7 81 2708.54
7 82 2708.54
7 83 2708.54
7 84 2708.54
7 85 2708.54
7 86 2714.51
7 87 2728.59
7 88 2728.59
7 89 2728.59
7 90 2728.59
7 91 2728.59
7 92 2728.59
7 93 2728.59
7 94 2728.59
7 95 2735.46
7 96 2736.04
7 97 2742.73
7 98 2742.73
7 99 2742.73
7 100 2742.73
7 101 2748.03
7 102 2770.64
7 103 2773.24
7 104 2773.54
7 105 2782.89
7 106 2783.02
7 107 2792.75
7 108 2836.94
7 109 2836.94
7 110 2843.13
7 111 2847.73
7 112 2847.73
7 113 2855.27
7 114 2855.27
7 115 2875.62
7 116 2889.04
7 117 2889.04
7 118 2891.08
7 119 2891.08
7 120 2908.83
7 121 2921.52
7 122 2925.49
7 123 2925.49
7 124 2925.49
7 125 2925.49
7 126 2925.49
7 127 2925.49
7 128 2940.87
7 129 2940.87
7 130 2940.87
7 131 2940.87
7 132 2940.87
7 133 2952.41
7 134 2952.41
7 135 2961.01
7 136 2962.96
7 137 2966.04
7 138 2983.98
7 139 2986.03
7 140 2990.14
7 141 3007.92
7 142 3010.05
7 143 3017.03
7 144 3017.03
7 145 3017.03
7 146 3019.25
7 147 3034.64
7 148 3048.46
7 149 3054.72
7 150 3054.72
7 151 3059.42
7 152 3065.99
7 153 3070.15
